plugin;packagename;pre;post;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;AnonymousClassDeclaration;ArrayAccess;ArrayCreation;ArrayInitializer;ArrayType;AssertStatement;Assignment;Block;BooleanLiteral;BreakStatement;CastExpression;CatchClause;CharacterLiteral;ClassInstanceCreation;CompilationUnit;ConditionalExpression;ConstructorInvocation;ContinueStatement;DoStatement;EmptyStatement;ExpressionStatement;FieldAccess;FieldDeclaration;ForStatement;IfStatement;ImportDeclaration;InfixExpression;Initializer;Javadoc;LabeledStatement;MethodDeclaration;MethodInvocation;NullLiteral;NumberLiteral;PackageDeclaration;ParenthesizedExpression;PostfixExpression;PrefixExpression;PrimitiveType;QualifiedName;ReturnStatement;SimpleName;SimpleType;SingleVariableDeclaration;StringLiteral;SuperConstructorInvocation;SuperFieldAccess;SuperMethodInvocation;SwitchCase;SwitchStatement;SynchronizedStatement;ThisExpression;ThrowStatement;TryStatement;TypeDeclaration;TypeDeclarationStatement;TypeLiteral;VariableDeclarationExpression;VariableDeclarationFragment;VariableDeclarationStatement;WhileStatement;InstanceofExpression;LineComment;BlockComment;TagElement;TextElement;MemberRef;MethodRef;MethodRefParameter;EnhancedForStatement;EnumDeclaration;EnumConstantDeclaration;TypeParameter;ParameterizedType;QualifiedType;WildcardType;NormalAnnotation;MarkerAnnotation;SingleMemberAnnotation;MemberValuePair;AnnotationTypeDeclaration;AnnotationTypeMemberDeclaration;Modifier;SUM;NORM_AnonymousClassDeclaration;NORM_ArrayAccess;NORM_ArrayCreation;NORM_ArrayInitializer;NORM_ArrayType;NORM_AssertStatement;NORM_Assignment;NORM_Block;NORM_BooleanLiteral;NORM_BreakStatement;NORM_CastExpression;NORM_CatchClause;NORM_CharacterLiteral;NORM_ClassInstanceCreation;NORM_CompilationUnit;NORM_ConditionalExpression;NORM_ConstructorInvocation;NORM_ContinueStatement;NORM_DoStatement;NORM_EmptyStatement;NORM_ExpressionStatement;NORM_FieldAccess;NORM_FieldDeclaration;NORM_ForStatement;NORM_IfStatement;NORM_ImportDeclaration;NORM_InfixExpression;NORM_Initializer;NORM_Javadoc;NORM_LabeledStatement;NORM_MethodDeclaration;NORM_MethodInvocation;NORM_NullLiteral;NORM_NumberLiteral;NORM_PackageDeclaration;NORM_ParenthesizedExpression;NORM_PostfixExpression;NORM_PrefixExpression;NORM_PrimitiveType;NORM_QualifiedName;NORM_ReturnStatement;NORM_SimpleName;NORM_SimpleType;NORM_SingleVariableDeclaration;NORM_StringLiteral;NORM_SuperConstructorInvocation;NORM_SuperFieldAccess;NORM_SuperMethodInvocation;NORM_SwitchCase;NORM_SwitchStatement;NORM_SynchronizedStatement;NORM_ThisExpression;NORM_ThrowStatement;NORM_TryStatement;NORM_TypeDeclaration;NORM_TypeDeclarationStatement;NORM_TypeLiteral;NORM_VariableDeclarationExpression;NORM_VariableDeclarationFragment;NORM_VariableDeclarationStatement;NORM_WhileStatement;NORM_InstanceofExpression;NORM_LineComment;NORM_BlockComment;NORM_TagElement;NORM_TextElement;NORM_MemberRef;NORM_MethodRef;NORM_MethodRefParameter;NORM_EnhancedForStatement;NORM_EnumDeclaration;NORM_EnumConstantDeclaration;NORM_TypeParameter;NORM_ParameterizedType;NORM_QualifiedType;NORM_WildcardType;NORM_NormalAnnotation;NORM_MarkerAnnotation;NORM_SingleMemberAnnotation;NORM_MemberValuePair;NORM_AnnotationTypeDeclaration;NORM_AnnotationTypeMemberDeclaration;NORM_Modifier
org.eclipse.jdt.junit;org.eclipse.jdt.internal.junit.launcher;5;0;0.5714285714285714;4.0;4.0;5.980769230769231;29.0;311.0;9.23076923076923;55.0;480.0;1.8269230769230769;6.0;95.0;7.0;1.25;8.0;10.0;0.0;0.0;0.0;6.375;18.0;51.0;1.0;1.0;7.0;0.5;3.0;4.0;0.125;1.0;1.0;1.1730769230769231;4.0;61.0;112.0;277.0;784.0;2.576923076923077;11.0;134.0;4;8;9;7;28;0;42;146;10;0;20;18;3;46;7;0;0;0;0;0;156;0;14;2;55;163;63;0;42;0;56;312;50;35;7;16;2;3;40;777;52;2349;294;83;49;2;0;6;0;0;0;0;1;14;8;0;2;2;105;89;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;5296;7.552870090634441E-4;0.0015105740181268882;0.0016993957703927492;0.0013217522658610272;0.005287009063444109;0.0;0.007930513595166163;0.02756797583081571;0.0018882175226586104;0.0;0.0037764350453172208;0.0033987915407854984;5.664652567975831E-4;0.008685800604229608;0.0013217522658610272;0.0;0.0;0.0;0.0;0.0;0.02945619335347432;0.0;0.0026435045317220545;3.7764350453172205E-4;0.010385196374622357;0.030777945619335348;0.011895770392749245;0.0;0.007930513595166163;0.0;0.010574018126888218;0.05891238670694864;0.00944108761329305;0.006608761329305136;0.0013217522658610272;0.0030211480362537764;3.7764350453172205E-4;5.664652567975831E-4;0.0075528700906344415;0.14671450151057402;0.009818731117824773;0.44354229607250756;0.055513595166163145;0.015672205438066467;0.00925226586102719;3.7764350453172205E-4;0.0;0.0011329305135951663;0.0;0.0;0.0;0.0;1.8882175226586103E-4;0.0026435045317220545;0.0015105740181268882;0.0;3.7764350453172205E-4;3.7764350453172205E-4;0.01982628398791541;0.01680513595166163;0.0;0.0013217522658610272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017371601208459216
org.eclipse.jdt.junit;org.eclipse.jdt.internal.junit.runner;2;0;0.0;0.0;0.0;4.0;22.0;168.0;6.666666666666667;32.0;280.0;1.3571428571428572;6.0;57.0;3.0;2.6;11.0;13.0;0.3333333333333333;1.0;1.0;8.2;29.0;41.0;0.6666666666666666;1.0;2.0;4.0;16.0;20.0;0.2;1.0;1.0;1.0952380952380953;4.0;46.0;140.0;386.0;420.0;2.3333333333333335;15.0;98.0;0;17;6;3;16;0;30;89;12;2;8;12;4;17;3;0;0;0;0;0;105;0;33;7;39;19;55;0;58;0;42;168;31;35;3;2;7;6;64;94;17;889;143;58;45;1;0;0;0;0;2;8;2;10;5;0;1;7;73;33;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;2409;0.0;0.007056870070568701;0.0024906600249066002;0.0012453300124533001;0.006641760066417601;0.0;0.012453300124533;0.0369447903694479;0.0049813200498132005;8.302200083022001E-4;0.0033208800332088003;0.0049813200498132005;0.0016604400166044002;0.007056870070568701;0.0012453300124533001;0.0;0.0;0.0;0.0;0.0;0.043586550435865505;0.0;0.0136986301369863;0.0029057700290577005;0.0161892901618929;0.0078870900788709;0.0228310502283105;0.0;0.024076380240763803;0.0;0.017434620174346202;0.06973848069738481;0.012868410128684102;0.014528850145288501;0.0012453300124533001;8.302200083022001E-4;0.0029057700290577005;0.0024906600249066002;0.026567040265670402;0.039020340390203405;0.007056870070568701;0.36903279369032793;0.0593607305936073;0.024076380240763803;0.0186799501867995;4.1511000415110004E-4;0.0;0.0;0.0;0.0;8.302200083022001E-4;0.0033208800332088003;8.302200083022001E-4;0.004151100041511001;0.0020755500207555004;0.0;4.1511000415110004E-4;0.0029057700290577005;0.030303030303030304;0.0136986301369863;8.302200083022001E-4;8.302200083022001E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05147364051473641
org.eclipse.jdt.junit;org.eclipse.jdt.internal.junit.ui;9;0;1.2380952380952381;14.0;26.0;4.321266968325792;33.0;955.0;7.027149321266968;83.0;1553.0;1.4524886877828054;5.0;321.0;21.0;3.5555555555555554;26.0;96.0;0.09523809523809523;1.0;2.0;7.518518518518518;52.0;203.0;0.9047619047619048;1.0;19.0;1.0740740740740742;11.0;29.0;0.6666666666666666;9.0;18.0;0.8009049773755657;4.0;177.0;116.0;679.0;2436.0;2.0452488687782804;19.0;452.0;26;27;18;15;35;0;187;407;43;2;38;21;23;153;21;0;1;0;0;0;632;8;125;20;199;243;263;0;79;0;253;976;124;132;21;37;28;23;274;1239;156;5946;796;216;134;11;0;6;7;1;0;24;1;19;27;0;0;20;372;226;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488;14161;0.0018360285290586822;0.0019066450109455548;0.0012710966739637032;0.001059247228303086;0.002471576866040534;0.0;0.013205282112845138;0.028740908127957064;0.003036508721135513;1.412329637737448E-4;0.002683426311701151;0.0014829461196243204;0.001624179083398065;0.010804321728691477;0.0014829461196243204;0.0;7.06164818868724E-5;0.0;0.0;0.0;0.04462961655250335;5.649318550949792E-4;0.008827060235859049;0.0014123296377374478;0.014052679895487606;0.017159805098509992;0.01857213473624744;0.0;0.005578702069062919;0.0;0.017865969917378717;0.06892168632158746;0.008756443753972177;0.009321375609067156;0.0014829461196243204;0.0026128098298142787;0.001977261492832427;0.001624179083398065;0.019348916037003037;0.0874938210578349;0.011016171174352093;0.41988560129934327;0.056210719581950425;0.015253160087564438;0.0094626085728409;7.767813007555964E-4;0.0;4.236988913212344E-4;4.943153732081067E-4;7.06164818868724E-5;0.0;0.0016947955652849376;7.06164818868724E-5;0.0013417131558505755;0.0019066450109455548;0.0;0.0;0.0014123296377374478;0.02626933126191653;0.01595932490643316;3.5308240943436196E-4;9.180142645293411E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03446084316079373
org.eclipse.jdt.junit;org.eclipse.jdt.internal.junit.util;2;0;0.5555555555555556;4.0;5.0;3.7529411764705882;80.0;319.0;6.517647058823529;118.0;554.0;1.5647058823529412;6.0;133.0;9.0;2.090909090909091;12.0;23.0;0.0;0.0;0.0;4.818181818181818;18.0;53.0;1.0;1.0;9.0;0.18181818181818182;1.0;2.0;2.909090909090909;9.0;32.0;1.5176470588235293;7.0;129.0;99.44444444444444;219.0;895.0;2.411764705882353;32.0;205.0;5;18;7;2;30;0;59;187;23;0;27;3;13;35;9;0;1;0;0;0;204;8;25;17;82;115;84;0;56;0;90;321;26;55;9;22;18;22;133;581;62;2466;303;136;50;1;0;4;0;0;0;2;1;3;11;0;0;17;123;81;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;5733;8.721437292865864E-4;0.0031397174254317113;0.001221001221001221;3.4885749171463456E-4;0.0052328623757195184;0.0;0.01029129600558172;0.03261817547531833;0.0040118611547182974;0.0;0.004709576138147566;5.232862375719519E-4;0.0022675736961451248;0.006105006105006105;0.0015698587127158557;0.0;1.7442874585731728E-4;0.0;0.0;0.0;0.035583464154892726;0.0013954299668585382;0.004360718646432932;0.0029652886795743937;0.014303157160300017;0.02005930577359149;0.014652014652014652;0.0;0.009768009768009768;0.0;0.015698587127158554;0.05599162742019885;0.0045351473922902496;0.00959358102215245;0.0015698587127158557;0.0038374324088609802;0.0031397174254317113;0.0038374324088609802;0.0231990231990232;0.10134310134310134;0.010814582243153672;0.4301412872841444;0.05285190999476714;0.02372230943659515;0.008721437292865864;1.7442874585731728E-4;0.0;6.977149834292691E-4;0.0;0.0;0.0;3.4885749171463456E-4;1.7442874585731728E-4;5.232862375719519E-4;0.0019187162044304901;0.0;0.0;0.0029652886795743937;0.021454735740450027;0.0141287284144427;1.7442874585731728E-4;0.003663003663003663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028606314320600033
org.eclipse.jdt.junit;org.eclipse.jdt.internal.junit.wizards;6;0;2.0;5.0;18.0;6.552631578947368;63.0;996.0;10.736842105263158;75.0;1632.0;2.0526315789473686;8.0;312.0;9.0;4.6923076923076925;16.0;61.0;0.0;0.0;0.0;11.076923076923077;36.0;144.0;1.0;1.0;9.0;1.8461538461538463;9.0;24.0;0.6153846153846154;3.0;8.0;0.7960526315789473;4.0;121.0;253.44444444444446;724.0;2281.0;2.8092105263157894;21.0;427.0;18;57;31;22;76;0;222;422;86;7;24;26;8;162;9;7;1;1;0;0;678;3;85;26;186;227;252;0;71;1;172;997;102;192;9;19;36;33;216;1205;91;5857;722;167;171;7;0;8;4;1;0;1;1;25;13;0;0;26;371;259;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;13763;0.0013078543922110004;0.004141538908668169;0.002252415897696723;0.0015984887015912227;0.005522051878224224;0.0;0.01613020417060234;0.030661919639613455;0.006248637651674781;5.086100414153891E-4;0.001743805856281334;0.0018891230109714453;5.812686187604447E-4;0.011770689529899004;6.539271961055002E-4;5.086100414153891E-4;7.265857734505559E-5;7.265857734505559E-5;0.0;0.0;0.04926251543994769;2.1797573203516675E-4;0.0061759790743297245;0.0018891230109714453;0.013514495386180339;0.016493497057327618;0.018309961490954006;0.0;0.005158758991498947;7.265857734505559E-5;0.012497275303349561;0.07244060161302042;0.00741117488919567;0.013950446850250672;6.539271961055002E-4;0.001380512969556056;0.002615708784422001;0.0023977330523868344;0.015694252706532005;0.08755358570079198;0.006611930538400058;0.42556128750999056;0.05245949284313013;0.012133982416624282;0.012424616726004504;5.086100414153891E-4;0.0;5.812686187604447E-4;2.9063430938022235E-4;7.265857734505559E-5;0.0;7.265857734505559E-5;7.265857734505559E-5;0.0018164644336263896;9.445615054857226E-4;0.0;0.0;0.0018891230109714453;0.02695633219501562;0.018818571532369398;7.265857734505559E-5;0.0010172200828307781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02434062341059362
org.eclipse.pde;org.eclipse.pde.internal;0;0;0.0;0.0;0.0;2.3793103448275863;8.0;69.0;3.9655172413793105;19.0;115.0;1.4482758620689655;4.0;42.0;4.0;0.5;1.0;2.0;0.0;0.0;0.0;4.0;8.0;16.0;1.0;1.0;4.0;1.75;7.0;7.0;3.25;13.0;13.0;0.7241379310344828;3.0;21.0;53.5;110.0;214.0;1.6206896551724137;5.0;47.0;0;6;3;1;9;0;16;47;1;1;4;3;0;4;4;0;0;0;0;0;37;1;9;3;12;8;18;0;3;0;29;69;13;11;4;4;1;2;17;60;16;458;80;24;12;4;0;0;0;0;0;2;0;3;4;0;0;3;29;16;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;1124;0.0;0.005338078291814947;0.0026690391459074734;8.896797153024911E-4;0.00800711743772242;0.0;0.014234875444839857;0.04181494661921708;8.896797153024911E-4;8.896797153024911E-4;0.0035587188612099642;0.0026690391459074734;0.0;0.0035587188612099642;0.0035587188612099642;0.0;0.0;0.0;0.0;0.0;0.03291814946619217;8.896797153024911E-4;0.00800711743772242;0.0026690391459074734;0.010676156583629894;0.0071174377224199285;0.01601423487544484;0.0;0.0026690391459074734;0.0;0.025800711743772242;0.06138790035587188;0.011565836298932384;0.009786476868327402;0.0035587188612099642;0.0035587188612099642;8.896797153024911E-4;0.0017793594306049821;0.015124555160142349;0.05338078291814947;0.014234875444839857;0.40747330960854095;0.0711743772241993;0.021352313167259787;0.010676156583629894;0.0035587188612099642;0.0;0.0;0.0;0.0;0.0;0.0017793594306049821;0.0;0.0026690391459074734;0.0035587188612099642;0.0;0.0;0.0026690391459074734;0.025800711743772242;0.014234875444839857;0.0;0.0035587188612099642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06138790035587188
org.eclipse.pde;org.eclipse.pde.internal.builders;0;0;0.0;0.0;0.0;5.207792207792208;31.0;401.0;8.61038961038961;52.0;663.0;1.8571428571428572;4.0;143.0;9.0;0.8333333333333334;2.0;10.0;0.1111111111111111;1.0;1.0;5.916666666666667;15.0;71.0;0.8888888888888888;1.0;8.0;1.5;6.0;18.0;0.5;6.0;6.0;1.5324675324675325;5.0;118.0;107.88888888888889;314.0;971.0;2.8181818181818183;16.0;217.0;0;14;3;2;32;0;35;199;45;4;25;18;6;26;9;3;0;2;0;0;195;7;28;16;92;51;97;0;0;0;77;401;44;47;9;11;24;11;100;253;57;2242;363;136;84;3;0;2;4;1;0;7;0;12;12;0;0;16;179;135;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;5311;0.0;0.0026360384108454153;5.64865373752589E-4;3.765769158350593E-4;0.006025230653360949;0.0;0.006590096027113538;0.0374694031255884;0.008472980606288835;7.531538316701186E-4;0.004707211447938241;0.0033891922425155338;0.001129730747505178;0.004895499905855771;0.0016945961212577669;5.64865373752589E-4;0.0;3.765769158350593E-4;0.0;0.0;0.036716249293918285;0.0013180192054227076;0.0052720768216908305;0.0030126153266804745;0.017322538128412727;0.009602711353794013;0.018263980418000376;0.0;0.0;0.0;0.014498211259649783;0.0755036716249294;0.008284692148371305;0.008849557522123894;0.0016945961212577669;0.002071173037092826;0.004518922990020712;0.002071173037092826;0.018828845791752966;0.047636979853135;0.01073244210129919;0.4221427226511015;0.06834871022406326;0.025607230276784035;0.01581623046507249;5.64865373752589E-4;0.0;3.765769158350593E-4;7.531538316701186E-4;1.8828845791752966E-4;0.0;0.0013180192054227076;0.0;0.002259461495010356;0.002259461495010356;0.0;0.0;0.0030126153266804745;0.03370363396723781;0.025418941818866503;0.0;0.0032009037845980044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029184710977217098
platform-launcher;org.eclipse.core.launcher;0;0;0.0;0.0;0.0;8.75;19.0;35.0;28.75;71.0;115.0;2.5;3.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;9.0;9.0;9.0;4.0;4.0;4.0;0.25;1.0;1.0;140.0;140.0;140.0;8.0;18.0;32.0;0;13;2;0;4;0;14;28;3;0;0;6;0;1;1;1;0;0;0;0;31;0;9;3;15;1;28;0;0;0;4;35;9;23;1;4;3;0;14;22;2;219;21;7;23;0;0;0;0;0;0;0;0;6;1;0;0;3;21;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;618;0.0;0.021035598705501618;0.003236245954692557;0.0;0.006472491909385114;0.0;0.022653721682847898;0.045307443365695796;0.0048543689320388345;0.0;0.0;0.009708737864077669;0.0;0.0016181229773462784;0.0016181229773462784;0.0016181229773462784;0.0;0.0;0.0;0.0;0.05016181229773463;0.0;0.014563106796116505;0.0048543689320388345;0.024271844660194174;0.0016181229773462784;0.045307443365695796;0.0;0.0;0.0;0.006472491909385114;0.05663430420711974;0.014563106796116505;0.0372168284789644;0.0016181229773462784;0.006472491909385114;0.0048543689320388345;0.0;0.022653721682847898;0.03559870550161812;0.003236245954692557;0.35436893203883496;0.03398058252427184;0.011326860841423949;0.0372168284789644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009708737864077669;0.0016181229773462784;0.0;0.0;0.0048543689320388345;0.03398058252427184;0.014563106796116505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05016181229773463
org.eclipse.ui.externaltools;org.eclipse.ui.externaltools.internal.core;19;3;0.21428571428571427;2.0;3.0;4.540816326530612;100.0;445.0;8.173469387755102;132.0;801.0;1.4285714285714286;5.0;140.0;14.0;1.5625;9.0;25.0;0.14285714285714285;1.0;2.0;4.75;18.0;76.0;0.8571428571428571;1.0;12.0;4.75;31.0;76.0;1.375;12.0;22.0;1.0204081632653061;7.0;100.0;86.07142857142857;348.0;1205.0;2.938775510204082;52.0;288.0;3;11;8;4;27;0;97;218;22;4;17;19;1;56;14;0;2;0;0;0;226;29;101;8;136;68;168;0;108;0;101;446;120;82;14;0;8;11;77;419;88;2835;450;119;103;12;0;0;0;0;0;32;5;16;16;0;1;8;232;123;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;7075;4.2402826855123676E-4;0.0015547703180212014;0.0011307420494699647;5.653710247349824E-4;0.003816254416961131;0.0;0.013710247349823321;0.030812720848056536;0.003109540636042403;5.653710247349824E-4;0.002402826855123675;0.002685512367491166;1.413427561837456E-4;0.007915194346289752;0.001978798586572438;0.0;2.826855123674912E-4;0.0;0.0;0.0;0.0319434628975265;0.004098939929328622;0.014275618374558303;0.0011307420494699647;0.0192226148409894;0.0096113074204947;0.02374558303886926;0.0;0.015265017667844523;0.0;0.014275618374558303;0.06303886925795053;0.01696113074204947;0.011590106007067138;0.001978798586572438;0.0;0.0011307420494699647;0.0015547703180212014;0.01088339222614841;0.059222614840989396;0.012438162544169611;0.4007067137809187;0.0636042402826855;0.016819787985865725;0.014558303886925795;0.001696113074204947;0.0;0.0;0.0;0.0;0.0;0.004522968197879859;7.067137809187279E-4;0.0022614840989399294;0.0022614840989399294;0.0;1.413427561837456E-4;0.0011307420494699647;0.03279151943462898;0.017385159010600705;9.89399293286219E-4;4.2402826855123676E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05653710247349823
org.eclipse.ui.externaltools;org.eclipse.ui.externaltools.internal.ui;28;4;1.8461538461538463;15.0;48.0;6.32962962962963;77.0;1709.0;9.018518518518519;146.0;2435.0;1.3888888888888888;5.0;375.0;26.0;3.3333333333333335;16.0;120.0;0.038461538461538464;1.0;1.0;7.194444444444445;34.0;259.0;0.9615384615384616;1.0;25.0;1.4444444444444444;15.0;52.0;0.2777777777777778;6.0;10.0;0.6962962962962963;3.0;188.0;133.5;805.0;3471.0;2.033333333333333;27.0;549.0;48;50;32;22;81;0;363;472;71;49;96;14;2;345;26;4;0;0;0;0;1116;58;172;19;191;211;284;0;145;0;317;1709;167;257;26;28;17;15;318;1372;164;8696;1257;243;228;18;0;29;47;7;0;49;0;12;36;0;4;19;514;316;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;20384;0.002354788069073783;0.0024529042386185244;0.0015698587127158557;0.0010792778649921506;0.003973704866562009;0.0;0.017808084772370485;0.02315541601255887;0.0034831240188383044;0.002403846153846154;0.004709576138147566;6.868131868131869E-4;9.811616954474098E-5;0.016925039246467818;0.0012755102040816326;1.9623233908948196E-4;0.0;0.0;0.0;0.0;0.05474882260596546;0.002845368916797488;0.008437990580847723;9.321036106750393E-4;0.009370094191522764;0.010351255886970173;0.013932496075353218;0.0;0.00711342229199372;0.0;0.015551412872841444;0.08384026687598116;0.008192700156985871;0.012607927786499214;0.0012755102040816326;0.0013736263736263737;8.339874411302983E-4;7.358712715855573E-4;0.015600470957613815;0.0673076923076923;0.00804552590266876;0.42660910518053374;0.0616660125588697;0.011921114599686028;0.011185243328100471;8.830455259026688E-4;0.0;0.001422684458398744;0.002305729984301413;3.4340659340659343E-4;0.0;0.002403846153846154;0.0;5.886970172684458E-4;0.0017660910518053376;0.0;1.9623233908948196E-4;9.321036106750393E-4;0.02521585557299843;0.015502354788069073;0.0;9.321036106750393E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030857535321821037
